57 Accidentes de transporte terrestre,Total:,," 3,279 "," 3,272 ", 1 , 6 , - , - , - , 1 , 5 , 4 , 7 , 11 , 14 , 17 , 11 , 15 , 8 , 4 , 6 , 9 , 6 , 20 , - , - , - , - , 1 , 3 , 6 , 11 , 7 , 2 , 7 , 2 , 1 , 5 , 2 , 2 , 7 , - , - , - , - , 1 , 1 , 2 , 2 , 10 , 17 , 6 , 6 , 7 , 2 , 3 , 4 , 2 , 10 , - , - , - , 2 , 1 , - , 1 , 2 , 6 , 1 , 2 , 2 , 1 , 4 , 1 , - , 4 , - , - , - , 1 , 6 , 2 , 2 , 11 , 22 , 13 , 10 , 8 , 12 , 18 , 3 , 6 , 1 , 16 , - , - , - , - , 1 , 2 , 2 , 8 , 17 , 13 , 13 , 12 , 9 , 2 , 8 , 5 , 5 , 16 , - , - , - , - , 1 , 1 , 4 , 4 , 24 , 29 , 12 , 19 , 10 , 8 , 9 , 5 , 8 , 12 , - , - , - , 1 , 4 , 4 , 15 , 16 , 20 , 10 , 14 , 11 , 7 , 4 , 5 , 2 , 4 , - , - , 1 , 2 , 7 , 6 , 9 , 52 , 138 , 110 , 90 , 71 , 49 , 57 , 35 , 38 , 29 , 83 , - , - , - , 1 , 3 , 1 , 4 , 14 , 8 , 2 , 4 , 1 , 5 , 1 , 4 , 2 , 17 , - , - , - , - , 3 , 1 , 1 , 3 , 7 , 9 , 5 , 6 , 5 , 6 , 1 , 3 , 2 , 6 , - , - , - , 1 , 2 , 6 , 17 , 42 , 49 , 45 , 27 , 27 , 15 , 16 , 17 , 10 , 23 , - , - , - , - , - , 4 , 3 , 1 , 25 , 35 , 38 , 46 , 25 , 21 , 12 , 16 , 12 , 6 , 18 , - , - , - , 2 , 1 , 3 , - , 7 , 7 , 7 , 9 , 10 , 6 , 1 , 5 , 4 , 4 , 6 , - , - , - , 1 , - , 1 , 2 , 5 , 5 , 2 , 2 , 3 , 1 , - , 1 , 1 , 2 , - , - , - , 1 , - , - , 2 , 2 , 6 , 2 , 2 , 1 , 1 , - , 2 , - , 5 , 1 , - , - , 1 , 12 , 3 , 6 , 19 , 74 , 81 , 67 , 52 , 28 , 20 , 25 , 20 , 19 , 57 , - , - , - , - , - , 2 , 3 , 2 , 3 , 15 , 12 , 6 , 10 , 6 , 2 , 7 , 5 , 6 , 18 , - , - , - , - , 1 , 1 , - , 2 , 1 , 1 , - , 2 , 1 , 1 , 1 , 2 , 1 , 2 , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , 2 , 8 , 12 , 16 , 8 , 4 , 7 , 2 , - , 1 , 2 , 3 , - , - , - , - , - , - , - , 4 , 10 , 4 , 7 , 3 , 2 , 2 , 2 , 1 , 2 , 3 , - , - , - , 1 , 3 , - , 6 , 18 , 20 , 18 , 21 , 7 , 6 , 9 , 9 , 6 , 12 , - , - , - , - , - , 1 , - , 2 , 6 , 13 , 10 , 3 , 4 , 2 , 2 , 2 , - , 2 , - , 1 , 2 , - , 1 , - , - , - , - , - , - , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Sexo,Hombre," 2,717 "," 2,712 ", - , 5 , - , - , - , - , 3 , 2 , 5 , 10 , 10 , 13 , 10 , 14 , 8 , 3 , 4 , 8 , 5 , 13 , - , - , - , - , 1 , 2 , 5 , 10 , 7 , 2 , 7 , 2 , 1 , 5 , 2 , 2 , 6 , - , - , - , - , - , 1 , 1 , 2 , 9 , 16 , 4 , 5 , 4 , 2 , 2 , 3 , 1 , 6 , - , - , - , 1 , 1 , - , 1 , 2 , 6 , 1 , 2 , 2 , 1 , 4 , 1 , - , 3 , - , - , - , - , 3 , 1 , 2 , 6 , 21 , 13 , 10 , 6 , 11 , 15 , 3 , 5 , - , 11 , - , - , - , - , - , 1 , 2 , 5 , 16 , 11 , 11 , 11 , 9 , 2 , 7 , 4 , 1 , 9 , - , - , - , - , 1 , - , 4 , 3 , 22 , 25 , 10 , 16 , 8 , 7 , 9 , 5 , 7 , 10 , - , - , - , 1 , 3 , 1 , 12 , 14 , 17 , 7 , 12 , 9 , 5 , 4 , 5 , 2 , 3 , - , - , 1 , 2 , 1 , 4 , 7 , 40 , 132 , 98 , 83 , 60 , 39 , 41 , 26 , 35 , 24 , 61 , - , - , - , 1 , 3 , 1 , 4 , 13 , 7 , 1 , 4 , 1 , 3 , 1 , 4 , - , 12 , - , - , - , - , 2 , 1 , 1 , 3 , 6 , 6 , 4 , 5 , 5 , 3 , 1 , 1 , 1 , 4 , - , - , - , - , 1 , 4 , 15 , 35 , 47 , 40 , 24 , 24 , 13 , 13 , 17 , 10 , 20 , - , - , - , - , - , 1 , 3 , 1 , 24 , 32 , 33 , 42 , 22 , 20 , 10 , 14 , 11 , 5 , 15 , - , - , - , - , - , 1 , - , 5 , 6 , 5 , 6 , 9 , 4 , 1 , 2 , 2 , 3 , 5 , - , - , - , 1 , - , - , 2 , 3 , 5 , 2 , 1 , 3 , 1 , - , 1 , 1 , 2 , - , - , - , - , - , - , 1 , 2 , 6 , 2 , 2 , - , 1 , - , 2 , - , 4 , 1 , - , - , - , 7 , 3 , 4 , 14 , 63 , 71 , 52 , 43 , 18 , 17 , 19 , 17 , 16 , 38 , - , - , - , - , - , - , - , 1 , 2 , 14 , 9 , 6 , 9 , 4 , 2 , 6 , 4 , 5 , 10 , - , - , - , - , - , 1 , - , 2 , 1 , 1 , - , 1 , 1 , 1 , 1 , 1 , 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 6 , 11 , 14 , 8 , 4 , 5 , 1 , - , 1 , 1 , 2 , - , - , - , - , - , - , - , 3 , 9 , 4 , 6 , 3 , 1 , 2 , 2 , 1 , 2 , 3 , - , - , - , 1 , 2 , - , 4 , 12 , 19 , 16 , 18 , 6 , 6 , 8 , 8 , 4 , 9 , - , - , - , - , - , 1 , - , 2 , 6 , 13 , 10 , 3 , 3 , 2 , 2 , 2 , - , 1 , - , - , 2 , - , 1 , - , - , - , - , - , - , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mujer, 562 , 560 , 1 , 1 , - , - , - , 1 , 2 , 2 , 2 , 1 , 4 , 4 , 1 , 1 , - , 1 , 2 , 1 , 1 , 7 , - , - , - , - , - , 1 , 1 , 1 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , - , 1 , - , 1 , 1 , 2 , 1 , 3 , - , 1 , 1 , 1 , 4 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , 1 , 3 , 1 , - , 5 , 1 , - , - , 2 , 1 , 3 , - , 1 , 1 , 5 , - , - , - , - , 1 , 1 , - , 3 , 1 , 2 , 2 , 1 , - , - , 1 , 1 , 4 , 7 , - , - , - , - , - , 1 , - , 1 , 2 , 4 , 2 , 3 , 2 , 1 , - , - , 1 , 2 , - , - , - , - , 1 , 3 , 3 , 2 , 3 , 3 , 2 , 2 , 2 , - , - , - , 1 , - , - , - , - , 6 , 2 , 2 , 12 , 6 , 12 , 7 , 11 , 10 , 16 , 9 , 3 , 5 , 22 , - , - , - , - , - , - , - , 1 , 1 , 1 , - , - , 2 , - , - , 2 , 5 , - , - , - , - , 1 , - , - , - , 1 , 3 , 1 , 1 , - , 3 , - , 2 , 1 , 2 , - , - , - , 1 , 1 , 2 , 2 , 7 , 2 , 5 , 3 , 3 , 2 , 3 , - , - , 3 , - , - , - , - , - , 3 , - , - , 1 , 3 , 5 , 4 , 3 , 1 , 2 , 2 , 1 , 1 , 3 , - , - , - , 2 , 1 , 2 , - , 2 , 1 , 2 , 3 , 1 , 2 , - , 3 , 2 , 1 , 1 , - , - , - , - , - , 1 , - , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , - , - , - , 1 , - , - , - , - , 1 , - , - , - , 1 , 5 , - , 2 , 5 , 11 , 10 , 15 , 9 , 10 , 3 , 6 , 3 , 3 , 19 , - , - , - , - , - , 2 , 3 , 1 , 1 , 1 , 3 , - , 1 , 2 , - , 1 , 1 , 1 , 8 , - , - , - , - , 1 , - , - , - , - , - , - , 1 , - , - , - , 1 , - , 1 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , 1 , 2 , - , - , 2 , 1 , - , - , 1 , 1 , - , - , - , - , - , - , - , 1 , 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , 2 , 6 , 1 , 2 , 3 , 1 , - , 1 , 1 , 2 , 3 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 Caidas accidentales,Total:,, 307 , 304 , 3 , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 3 , 2 , 3 , 1 , - , 3 , - , 11 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - , 1 , - , - , - , 1 , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , - , 1 , - , 2 , - , - , - , - , - , - , - , - , - , 1 , - , 1 , 1 , 2 , 1 , - , 1 , 6 , - , - , - , - , - , 1 , - , - , - , - , - , 3 , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , - , 2 , 1 , - , - , - , - , 1 , - , - , - , - , 4 , 1 , 2 , 3 , 2 , 1 , 3 , 1 , 7 , 13 , - , - , - , - , - , - , - , 2 , 3 , - , - , 3 , - , 1 , - , 1 , 5 , - , - , - , - , 1 , - , - , 1 , - , - , 4 , - , - , 2 , 1 , 1 , 1 , 2 , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , 2 , - , 1 , 3 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - , - , 1 , 5 , - , - , - , - , - , 1 , - , - , - , - , 1 , - , 1 , - , 1 , - , - , 2 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , 1 , - , - , - , - , - , - , 1 , 2 , - , 1 , 14 , 8 , 9 , 7 , 11 , 6 , 8 , 7 , 13 , 36 , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , - , 1 , - , 5 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , 1 , 1 , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , 1 , - , 1 , - , 1 , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Sexo,Hombre, 246 , 244 , 2 , - , - , - , - , - , - , - , - , 1 , - , 1 , 3 , 2 , 3 , 1 , - , 2 , - , 6 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - , 1 , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , 1 , 1 , 2 , 1 , - , 1 , 5 , - , - , - , - , - , - , - , - , - , - , - , 3 , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 2 , 1 , - , - , - , - , - , - , - , - , - , 4 , 1 , 1 , 3 , 2 , 1 , 2 , 1 , 7 , 9 , - , - , - , - , - , - , - , 1 , 3 , - , - , 3 , - , 1 , - , 1 , 2 , - , - , - , - , 1 , - , - , 1 , - , - , 4 , - , - , 2 , 1 , 1 , 1 , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , 2 , - , 1 , 2 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - , - , 1 , 3 , - , - , - , - , - , 1 , - , - , - , - , 1 , - , 1 , - , 1 , - , - , 2 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , 1 , 1 , - , 1 , 11 , 7 , 9 , 7 , 11 , 3 , 7 , 7 , 10 , 19 , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , - , 1 , - , 3 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , 1 , 1 , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , 1 , - , 1 , - , 1 , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mujer, 61 , 60 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , - , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , 1 , - , - , - , 1 , - , - , 4 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 3 , 1 , - , - , - , 3 , 1 , - , 3 , 17 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 Disparo de arma de fuego no intencional,Total:,, 5 , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Sexo,Hombre, 4 , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mujer, 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 Ahogamiento y sumersión accidentales,Total:,, 329 , 323 , 5 , 1 , - , - , - , 1 , 3 , - , 3 , 2 , 2 , 2 , 2 , - , 2 , - , - , 2 , - , 1 , - , - , - , - , - , - , - , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , 1 , - , - , - , - , - , 1 , - , - , 2 , - , - , - , - , 1 , - , - , - , - , 1 , - , - , - , - , 1 , - , - , 1 , - , - , - , - , 1 , - , - , 3 , 1 , - , - , 2 , - , - , - , - , 1 , 3 , - , - , - , - , 1 , 1 , 1 , - , 1 , 1 , - , - , - , - , - , - , 1 , 3 , - , - , - , - , 1 , 2 , 3 , - , - , - , 1 , 1 , 2 , - , - , 1 , - , 3 , - , - , - , - , 2 , - , 2 , 3 , - , 1 , - , 1 , 1 , - , - , - , - , - , - , - , - , 4 , 1 , 6 , 11 , 9 , 7 , 5 , 2 , 4 , 1 , 7 , 5 , 2 , 7 , - , - , - , 2 , 3 , 1 , - , - , 1 , - , 1 , - , - , 1 , 2 , - , - , - , - , - , - , - , 1 , - , - , 2 , - , - , 1 , 3 , 3 , 1 , 2 , - , 3 , - , - , - , 3 , 3 , 1 , 2 , 3 , 2 , 1 , 1 , 3 , 2 , 1 , 1 , 3 , - , 1 , - , - , - , - , 4 , 1 , 2 , 3 , 3 , 5 , 3 , 3 , - , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 4 , 2 , - , - , - , 1 , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 2 , 3 , 3 , 4 , 6 , 6 , 3 , 6 , 3 , 2 , 3 , - , 3 , 6 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , 1 , 1 , - , 1 , - , - , 2 , - , - , 1 , 1 , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , 3 , - , - , - , 1 , - , - , 2 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 1 , - , 2 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , 1 , 1 , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Sexo,Hombre, 275 , 271 , 3 , 1 , - , - , - , 1 , 2 , - , 1 , 2 , 2 , 2 , 2 , - , 2 , - , - , 2 , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , 1 , - , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 2 , 1 , - , - , 2 , - , - , - , - , 1 , 1 , - , - , - , - , 1 , - , 1 , - , 1 , 1 , - , - , - , - , - , - , 1 , 2 , - , - , - , - , 1 , 2 , 1 , - , - , - , 1 , 1 , 1 , - , - , 1 , - , 3 , - , - , - , - , 1 , - , 2 , 3 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , 4 , 1 , 4 , 10 , 9 , 7 , 5 , 1 , 4 , 1 , 6 , 5 , 2 , 5 , - , - , - , 2 , 3 , 1 , - , - , 1 , - , 1 , - , - , 1 , 2 , - , - , - , - , - , - , - , 1 , - , - , 2 , - , - , 1 , 3 , 3 , 1 , 2 , - , 3 , - , - , - , 1 , 3 , 1 , 2 , 3 , 1 , 1 , 1 , 3 , 2 , 1 , 1 , 2 , - , 1 , - , - , - , - , 3 , 1 , 2 , 3 , 2 , 5 , 2 , 2 , - , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 3 , 2 , - , - , - , 1 , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 2 , 3 , 2 , 1 , 6 , 4 , 2 , 6 , 3 , 2 , 2 , - , 2 , 6 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , 1 , - , - , 1 , - , - , 2 , - , - , 1 , - , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , 2 , - , - , - , 1 , - , - , 2 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 2 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mujer, 54 , 52 , 2 , - , - , - , - , - , 1 , - , 2 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , 2 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , 2 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 2 , 1 , - , - , - , 1 , - , - , 1 , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - , - , - , - , 1 , - , - , - , - , - , - , 1 , - , - , - , - , - , - , 1 , - , - , - , 1 , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 3 , - , 2 , 1 , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
