event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ECU1281,"22 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 22 June 2021, in Loja (Loja), a group of water activists marched through the city towards the provincial government offices as a demonstration to reject extractive decisions of authorities and criminalization of their fellow water activists.",0,"crowd size=no report",1644271369
ECU1280,"21 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Gualel,-3.7705,-79.3754,1,"Cronica (Ecuador)",Subnational,"On 21 June 2021, in Gualel, Loja, a group of water activists marched towards Taquil parish, going through Churquiribamba and Chantaco sectors, as a demonstration to reject extractive decisions of authorities and criminalization of their fellow water activists.",0,"crowd size=no report",1644271369
ECU1278,"21 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Esmeraldas,"San Lorenzo",,"San Lorenzo de Esmeraldas",1.2863,-78.8351,1,"El Universo (Ecuador)",National,"On 21 June 2021, in San Lorenzo de Esmeraldas, Esmeraldas, a group of residents marched through the city as a demonstration to complain to authorities and police officers stationed in the border with Colombia about the rise in criminal activity and demanded more security assigned to the city.",0,"crowd size=no report",1644271370
ECU1279,"21 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Christian Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 21 June 2021, in Guayaquil, Guayas, a group of members of pro-life groups and Christians organizations marched from Centenario park towards the Ombudsman offices as a demonstration to reject the new law that aims to regulate abortion in cases of sexual assault. The protesters claimed that abortion should never be allowed in any circumstance.",0,"crowd size=no report",1644271370
ECU1277,"20 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 20 June 2021, in Guayaquil, Guayas, dozens of skaters rode through the city starting from Centenario park as a demonstration to complain about authorities not providing them with adequate spaces for them to train and demanded authorities to respect skating as an Olympic sport.",0,"crowd size=dozens",1624909548
ECU1276,"19 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 19 June 2021, in Guayaquil, Guayas, a group of transport workers staged a demonstration in Trinipuerto sector to complain about the rising criminality rate in the sector and demanded authorities and the police for more control. This demonstration was carried out hours after a transport worker was robbed and injured.",0,"crowd size=no report",1624909548
ECU1274,"18 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,"Santo Domingo de los Tsachilas","Santo Domingo",,"Santo Domingo de los Colorados",-0.2531,-79.1754,1,"El Diario (Ecuador)",National,"On 18 June 2021, in Santo Domingo de los Colorados, Santo Domingo de los Tsachilas, more than 50 workers of Tecsedat company marched through the city towards the Electricity National Corporation as a demonstration to demand payment of owed salaries of two months.",0,"crowd size=more than 50",1644271369
ECU1273,"17 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 17 June 2021, in Quito, Pichincha, a group of residents of Nueva Aurora sector marched through the south of the city as a demonstration to demand more security in the sector. This demonstration comes days after a police officer was killed.",0,"crowd size=no report",1624311332
ECU1272,"17 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 17 June 2021, in Guayaquil, Guayas, dozens of owners and workers of night clubs marched through the city towards the Guayas government offices as a demonstration to demand authorities to let them reopen their businesses. Nightclubs were closed down due to the coronavirus pandemic lockdown measures more than a year ago.",0,"crowd size=dozens",1624311332
ECU1275,"17 June 2021",2021,1,Demonstrations,Riots,"Violent demonstration","Rioters (Ecuador)","Fishers (Ecuador)",5,"Police Forces of Ecuador (2021-)",,1,15,,218,"South America",Ecuador,Esmeraldas,Rioverde,,"Rio Verde",1.0737,-79.414,1,"El Universo (Ecuador)",National,"On 17 June 2021, in Rio Verde (Rioverde), Esmeraldas, a group of fishers blocked the E15 highway with burning tires as a demonstration to demand more security patrols due to the rise of maritime criminal activity that affects their work and to demand the attention of authorities. Police forces dispersed the fishers.",0,"crowd size=no report",1644271370
ECU1271,"16 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,"Santo Domingo de los Tsachilas","Santo Domingo",,"Santo Domingo de los Colorados",-0.2531,-79.1754,1,"El Comercio (Ecuador)",National,"On 16 June 2021, in Santo Domingo de los Colorados, Santo Domingo de los Tsachilas, a group of professional motorcycle drivers carried out a motorcade through the city as a demonstration to demand the Transport Municipal Company to remove the new safety requirement that forces them to go through a revision for them to drive a motorcycle.",0,"crowd size=no report",1624311332
ECU1269,"16 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Women (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 16 June 2021, in Loja (Loja), a group of members of feminist movements marched through the city to demand the election of a female vice-mayor, in order to follow the gender parity required by law for all publicly elected authorities.",0,"crowd size=no report",1644271369
ECU1270,"16 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","UE: Ecuadorian Union",6,"Protesters (Ecuador)",,6,66,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 16 June 2021, in Quito, Ecuador, citizens in favor and against the destitution of the city's Mayor (UE: Ecuadorian Union) staged a demonstration outside the Contentious Electoral Tribunal (TCE) offices while the legality of the action placed on the Mayor was being analyzed.",0,"crowd size=no report",1644271370
ECU1267,"15 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 15 June 2021, in Guayaquil, Guayas, a group of teachers marched through the city towards the provincial government offices as a demonstration to demand payment of their retiree compensation.",0,"crowd size=no report",1624311332
ECU1266,"15 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Universo (Ecuador)",National,"On 15 June 2021, in Cuenca, Azuay, a group of friends and family members of the former president of the IESS Management Council, who is being investigated for organized crime in contracts, staged a demonstration outside the Provincial Justice Court to support the former president.",0,"crowd size=no report",1644271370
ECU1268,"15 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Manabi,Portoviejo,,Portoviejo,-1.0546,-80.4545,1,"El Universo (Ecuador)",National,"On 15 June 2021, in Portoviejo, Manabi, a group of merchants marched towards the Manabi government offices as a demonstration to demand authorities more security and guarantees against criminal activity in the city.",0,"crowd size=no report",1644271370
ECU1265,"14 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Esmeraldas,Esmeraldas,,Esmeraldas,0.9592,-79.654,1,"El Universo (Ecuador)",National,"On 14 June 2021, in Esmeraldas (Esmeraldas), a group of residents of different rural parishes marched through the city as a demonstration to demand the provincial government works related to roadways, irrigation and community development.",0,"crowd size=no report",1644271370
ECU1263,"13 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Bolivar,Chimbo,,Telimbela,-1.6671,-79.1725,1,"El Comercio (Ecuador)",National,"On 13 June 2021, in Telimbela (Chimbo), Bolivar, a group of residents marched through the city as a demonstration to demand authorities that police and military officers to be assigned to the sector, as they complained about people opposing mining projects threaten and intimidate them for being in favor of it.",0,"crowd size=no report",1624311332
ECU1264,"13 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 13 June 2021, in Guayaquil, Guayas, a group of teachers who had been removed from their positions more than 10 years ago staged a demonstration outside the Guayaquil Justice Palace offices to demand the restitution of their positions in public schools.",0,"crowd size=no report",1624311332
ECU1259,"11 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Indigenous Group (Ecuador); Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Cotopaxi,Latacunga,,Latacunga,-0.9352,-78.6155,1,"El Comercio (Ecuador)",National,"On 11 June 2021, in Latacunga, Cotopaxi, a group of indigenous residents, members 33 organizations that are part of the Cotopaxi Farmers and Indigenous Movement (MICC), marched through the city towards the Cotopaxi government offices as a demonstration to demand authorities to revoke the presidential decrees that allow the price of fuels to rise.",0,"crowd size=no report",1623696136
ECU1260,"11 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 11 June 2021, in Guayaquil, Guayas, a group of residents of 9 de Octubre sector staged a demonstration to demand more security in their sector due to the increasing criminal activity.",0,"crowd size=no report",1623696136
ECU1261,"11 June 2021",2021,2,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Ecuador)",,3,"Civilians (Ecuador)","LGBTQ+ (Ecuador); Women (Ecuador)",7,37,"Civilian targeting",218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Mercurio (Ecuador)",National,"Around 11 June 2021 (as reported), in Guayaquil, Guayas, a trans woman was beaten up, tortured and killed, and her body was found in her house in Monte Sinai sector. The circumstances of her killing are unknown. Relatives asked for clarifications on her death since she had no personal disputes. According to Silhouette X Association, there have been five killings of transgender people so far in Ecuador in 2021. 1 fatality.",1,,1679428445
ECU1262,"10 June 2021",2021,1,"Political violence",Riots,"Mob violence","Rioters (Ecuador)","Indigenous Group (Ecuador); Vigilante Group (Ecuador)",5,"Civilians (Ecuador)","Men (Ecuador)",7,57,"Civilian targeting",218,"South America",Ecuador,Tungurahua,Ambato,,Tamboloma,-1.3084,-78.777,1,"El Heraldo (Ecuador)",Subnational,"On 10 June 2021, in Tamboloma (Ambato), Tungurahua, a group of residents captured three men who were attempting to sell a stolen motorcycle, striped them of their clothes, threw cold water at them, beat them up with nettle, and forced them to walk for 30 minutes. The men were later turned to the authorities.",0,"crowd size=no report; sexual violence",1679958698
ECU1258,"09 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Former Police Forces of Ecuador (2021-)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 9 June 2021, in Quito, Pichincha, a group of retired police officers staged a demonstration outside the North Judicial Complex offices to demand justice in the investigation of irregularities in the use of funds of the police social security fund (ISSPOL) by former managers and other involved people.",0,"crowd size=no report",1644271370
ECU1257,"08 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Health Workers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 8 June 2021, in Quito, Pichincha, a group of doctors of the Eugenio Espejo hospital staged a demonstration outside the hospital to complain about the lack of medicines and medical equipment.",0,"crowd size=no report",1623696136
ECU1256,"07 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Health Workers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 7 June 2021, in Quito, Pichincha, a group of doctors of the Carlos Andrade Marin hospital marched through the hospital offices and then staged a demonstration outside the hospital to complain about the lack of medicines and medical equipment to treat patients with catastrophic diseases.",0,"crowd size=no report",1623696136
